narration_id, participant_id, video_id, narration_timestamp, start_timestamp, stop_timestamp, start_frame, stop_frame, narration, verb, verb_class, noun, noun_class, all_nouns, all_noun_classes
P24_08_267, P24, P24_08, 00:18:56.400, 00:18:56.05, 00:18:56.98, 68163, 68218, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_269, P24, P24_08, 00:19:10.300, 00:19:09.81, 00:19:10.82, 68988, 69049, take fork, take, 0, fork, 14, ['fork'], [14]
P24_08_271, P24, P24_08, 00:19:14.110, 00:19:14.37, 00:19:16.70, 69262, 69402, put fork in salad bowl, put-in, 5, fork, 14, ['fork', 'bowl:salad'], [14, 7]
P24_08_273, P24, P24_08, 00:19:25.260, 00:19:22.70, 00:19:25.24, 69762, 69914, take rag, take, 0, rag, 17, ['rag'], [17]
P24_08_274, P24, P24_08, 00:19:27.180, 00:19:25.19, 00:19:30.32, 69911, 70219, take saucepan, take, 0, saucepan, 5, ['saucepan'], [5]
P24_08_276, P24, P24_08, 00:19:34.260, 00:19:34.10, 00:19:35.10, 70446, 70506, put pot, put, 1, pot, 29, ['pot'], [29]
P24_08_280, P24, P24_08, 00:19:42.870, 00:19:40.64, 00:19:43.29, 70838, 70997, pick up pan, pick-up, 0, pan, 5, ['pan'], [5]
P24_08_282, P24, P24_08, 00:19:55.140, 00:20:00.10, 00:20:01.36, 72006, 72081, put pan, put, 1, pan, 5, ['pan'], [5]
P24_08_284, P24, P24_08, 00:20:05.510, 00:20:04.64, 00:20:06.36, 72278, 72381, pick up pot, pick-up, 0, pot, 29, ['pot'], [29]
P24_08_285, P24, P24_08, 00:20:08.590, 00:20:06.19, 00:20:07.39, 72371, 72443, put pot on the stove, put-on, 1, pot, 29, ['pot', 'stove'], [29, 24]
P24_08_304, P24, P24_08, 00:21:38.400, 00:21:37.72, 00:21:39.44, 77863, 77966, take rag, take, 0, rag, 17, ['rag'], [17]
P24_08_305, P24, P24_08, 00:21:42.210, 00:21:41.56, 00:21:42.70, 78093, 78162, take plate, take, 0, plate, 2, ['plate'], [2]
P24_08_306, P24, P24_08, 00:21:43.210, 00:21:42.73, 00:21:43.48, 78163, 78208, put down plate, put-down, 1, plate, 2, ['plate'], [2]
P24_08_307, P24, P24_08, 00:21:44.250, 00:21:43.43, 00:21:44.99, 78205, 78299, take wooden spoon, take, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_308, P24, P24_08, 00:21:46.990, 00:21:45.40, 00:21:48.74, 78324, 78524, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_309, P24, P24_08, 00:21:49.220, 00:21:50.00, 00:21:51.10, 78600, 78666, take saucepan, take, 0, saucepan, 5, ['saucepan'], [5]
P24_08_311, P24, P24_08, 00:22:13.900, 00:22:13.76, 00:22:14.74, 80025, 80084, put down saucepan, put-down, 1, saucepan, 5, ['saucepan'], [5]
P24_08_312, P24, P24_08, 00:22:15.920, 00:22:14.84, 00:22:16.52, 80090, 80191, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_314, P24, P24_08, 00:22:20.080, 00:22:19.52, 00:22:20.65, 80371, 80439, take fork, take, 0, fork, 14, ['fork'], [14]
P24_08_316, P24, P24_08, 00:22:23.840, 00:22:23.20, 00:22:25.69, 80592, 80741, take plate with pasta, take-with, 0, plate, 2, ['plate', 'pasta'], [2, 45]
P24_08_317, P24, P24_08, 00:22:25.260, 00:22:25.79, 00:22:27.21, 80747, 80832, put plate with pasta onto table, put-with, 1, plate, 2, ['plate', 'pasta', 'table'], [2, 45, 42]
P24_08_319, P24, P24_08, 00:22:30.180, 00:22:29.46, 00:22:30.99, 80967, 81059, take glass, take, 0, glass, 10, ['glass'], [10]
P24_08_321, P24, P24_08, 00:22:32.190, 00:22:31.06, 00:22:33.74, 81063, 81224, put glass onto table, put-onto, 1, glass, 10, ['glass', 'table'], [10, 42]
P24_08_322, P24, P24_08, 00:22:37.790, 00:22:37.59, 00:22:40.49, 81455, 81629, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P24_08_323, P24, P24_08, 00:22:40.250, 00:22:38.94, 00:22:44.04, 81536, 81842, rinse pan, rinse, 2, pan, 5, ['pan'], [5]
P24_08_324, P24, P24_08, 00:22:45.180, 00:22:44.14, 00:22:52.06, 81848, 82323, soap pan, soap, 2, pan, 5, ['pan'], [5]
P24_08_325, P24, P24_08, 00:22:51.920, 00:22:52.16, 00:23:01.17, 82329, 82870, rinse pan, rinse, 2, pan, 5, ['pan'], [5]
P24_08_326, P24, P24_08, 00:23:01.180, 00:23:01.27, 00:23:02.44, 82876, 82946, put pan, put, 1, pan, 5, ['pan'], [5]
P24_08_327, P24, P24_08, 00:23:02.180, 00:23:02.54, 00:23:03.46, 82952, 83007, pick up colander, pick-up, 0, colander, 39, ['colander'], [39]
P24_08_328, P24, P24_08, 00:23:04.340, 00:23:04.64, 00:23:08.80, 83078, 83328, soap colander, lather, 2, colander:soap, 39, ['colander:soap'], [39]
P24_08_329, P24, P24_08, 00:23:08.370, 00:23:08.80, 00:23:19.07, 83328, 83944, rinse colander, rinse, 2, colander, 39, ['colander'], [39]
P24_08_331, P24, P24_08, 00:23:20.559, 00:23:19.73, 00:23:21.73, 83983, 84103, put colander, put, 1, colander, 39, ['colander'], [39]
P24_08_332, P24, P24_08, 00:23:21.730, 00:23:22.73, 00:23:23.42, 84163, 84205, pick up pot, pick-up, 0, pot, 29, ['pot'], [29]
P24_08_333, P24, P24_08, 00:23:23.740, 00:23:23.52, 00:23:24.99, 84211, 84299, put pot in the sink, put-in, 5, pot, 29, ['pot', 'sink'], [29, 63]
P24_08_334, P24, P24_08, 00:23:25.620, 00:23:25.09, 00:23:26.72, 84305, 84403, pick up wooden spoon, pick-up, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_335, P24, P24_08, 00:23:28.680, 00:23:28.59, 00:23:36.02, 84515, 84961, soap wooden spoon, soap, 2, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_336, P24, P24_08, 00:23:35.140, 00:23:35.43, 00:23:41.32, 84925, 85279, rinse wooden spoon, rinse, 2, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_337, P24, P24_08, 00:23:36.590, 00:23:41.42, 00:23:43.96, 85285, 85437, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_338, P24, P24_08, 00:23:44.550, 00:23:44.85, 00:23:47.78, 85491, 85666, take saucepan, take, 0, saucepan, 5, ['saucepan'], [5]
P24_08_339, P24, P24_08, 00:23:45.550, 00:23:45.73, 00:23:50.70, 85543, 85842, rinse saucepan, rinse, 2, saucepan, 5, ['saucepan'], [5]
P24_08_340, P24, P24_08, 00:23:49.490, 00:23:48.81, 00:23:50.66, 85728, 85839, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P24_08_342, P24, P24_08, 00:23:55.240, 00:23:55.13, 00:23:56.36, 86107, 86181, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P24_08_343, P24, P24_08, 00:23:59.520, 00:23:58.48, 00:23:59.63, 86308, 86377, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_08_344, P24, P24_08, 00:24:01.200, 00:24:00.64, 00:24:11.49, 86438, 87089, wash saucepan, wash, 2, saucepan, 5, ['saucepan'], [5]
P24_08_345, P24, P24_08, 00:24:16.780, 00:24:16.42, 00:24:17.30, 87385, 87438, put down sponge, put-down, 1, sponge, 9, ['sponge'], [9]
P24_08_346, P24, P24_08, 00:24:17.820, 00:24:17.45, 00:24:23.04, 87447, 87782, rinse saucepan, rinse, 2, saucepan, 5, ['saucepan'], [5]
P24_08_347, P24, P24_08, 00:24:26.940, 00:24:22.72, 00:24:36.24, 87763, 88574, rinse saucepan, rinse, 2, saucepan, 5, ['saucepan'], [5]
P24_08_348, P24, P24_08, 00:24:37.470, 00:24:36.48, 00:24:40.80, 88588, 88848, put down saucepan, put-down, 1, saucepan, 5, ['saucepan'], [5]
P24_08_349, P24, P24_08, 00:24:38.470, 00:24:41.42, 00:24:42.45, 88885, 88947, put cups in sink, put-in, 5, cup, 13, ['cup', 'sink'], [13, 63]
P24_08_350, P24, P24_08, 00:24:45.260, 00:24:44.62, 00:24:46.18, 89077, 89170, take sponge, take, 0, sponge, 9, ['sponge'], [9]
P24_08_351, P24, P24_08, 00:24:46.720, 00:24:45.07, 00:24:47.54, 89104, 89252, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P24_08_353, P24, P24_08, 00:24:53.490, 00:24:53.41, 00:24:54.54, 89604, 89672, put down sponge, put-down, 1, sponge, 9, ['sponge'], [9]
P24_08_354, P24, P24_08, 00:24:56.980, 00:24:58.25, 00:24:58.99, 89895, 89939, rinse sponge, rinse, 2, sponge, 9, ['sponge'], [9]
P24_08_355, P24, P24_08, 00:24:59.450, 00:24:59.70, 00:25:00.63, 89982, 90037, turn off tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_08_356, P24, P24_08, 00:25:00.470, 00:25:00.04, 00:25:00.71, 90002, 90042, put down sponge, put-down, 1, sponge, 9, ['sponge'], [9]
P24_08_358, P24, P24_08, 00:25:05.570, 00:25:04.53, 00:25:07.25, 90271, 90435, put down rag, put-down, 1, rag, 17, ['rag'], [17]
P24_08_37, P24, P24_08, 00:01:44.250, 00:01:43.63, 00:01:44.82, 6217, 6289, grab chopping board, grab, 0, board:chopping, 18, ['board:chopping'], [18]
P24_08_38, P24, P24_08, 00:01:45.729, 00:01:46.38, 00:01:47.30, 6382, 6438, grab knife, grab, 0, knife, 4, ['knife'], [4]
P24_08_44, P24, P24_08, 00:03:01.870, 00:03:00.92, 00:03:02.20, 10855, 10932, put knife, put, 1, knife, 4, ['knife'], [4]
P24_08_48, P24, P24_08, 00:03:11.609, 00:03:12.94, 00:03:14.31, 11576, 11658, pick up knife, pick-up, 0, knife, 4, ['knife'], [4]
P24_08_53, P24, P24_08, 00:03:34.329, 00:03:34.09, 00:03:36.27, 12845, 12976, pick up pan, pick-up, 0, pan, 5, ['pan'], [5]
P24_08_54, P24, P24_08, 00:03:39.449, 00:03:39.29, 00:03:40.52, 13157, 13231, dry pan, dry, 14, pan, 5, ['pan'], [5]
P24_08_55, P24, P24_08, 00:03:41.680, 00:03:41.55, 00:03:45.97, 13293, 13558, put dish cloth, put, 1, cloth:dish, 17, ['cloth:dish'], [17]
P24_08_58, P24, P24_08, 00:03:49.199, 00:03:49.20, 00:03:50.40, 13752, 13824, put pan on the cooker, put-on, 1, pan, 5, ['pan', 'cooker'], [5, 46]
P24_08_59, P24, P24_08, 00:03:53.029, 00:03:50.50, 00:03:55.13, 13830, 14107, turn on cooker, turn-on, 6, cooker, 46, ['cooker'], [46]
P24_08_6, P24, P24_08, 00:00:12.950, 00:00:12.02, 00:00:14.92, 721, 895, pick up pot, pick-up, 0, pot, 29, ['pot'], [29]
P24_08_60, P24, P24_08, 00:04:01.389, 00:04:00.09, 00:04:01.85, 14405, 14511, pick up pan, pick-up, 0, pan, 5, ['pan'], [5]
P24_08_61, P24, P24_08, 00:04:03.480, 00:04:00.42, 00:04:03.36, 14425, 14601, adjust cooker, adjust, 17, cooker, 46, ['cooker'], [46]
P24_08_62, P24, P24_08, 00:04:04.480, 00:04:04.80, 00:04:06.79, 14688, 14807, put pan, put, 1, pan, 5, ['pan'], [5]
P24_08_7, P24, P24_08, 00:00:16.710, 00:00:16.31, 00:00:20.14, 978, 1208, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P24_08_75, P24, P24_08, 00:05:33.639, 00:05:32.15, 00:05:34.25, 19929, 20055, put chopping board, put, 1, board:chopping, 18, ['board:chopping'], [18]
P24_08_76, P24, P24_08, 00:05:34.639, 00:05:34.20, 00:05:34.89, 20052, 20093, put knife, put, 1, knife, 4, ['knife'], [4]
P24_08_8, P24, P24_08, 00:00:24.150, 00:00:17.00, 00:00:24.89, 1020, 1493, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_08_80, P24, P24_08, 00:05:51.189, 00:05:50.75, 00:05:52.53, 21045, 21151, put pan, put, 1, pan, 5, ['pan'], [5]
P24_08_9, P24, P24_08, 00:00:27.640, 00:00:18.88, 00:00:25.12, 1132, 1507, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P24_08_95, P24, P24_08, 00:07:26.789, 00:07:26.09, 00:07:27.22, 26765, 26833, take wooden spoon, take, 0, spoon:wooden, 1, ['spoon:wooden'], [1]
P24_08_98, P24, P24_08, 00:07:43.419, 00:07:43.47, 00:07:44.23, 27808, 27853, put down wooden spoon, put-down, 1, spoon:wooden, 1, ['spoon:wooden'], [1]
P25_01_12, P25, P25_01, 00:01:14.020, 00:01:14.20, 00:01:15.29, 4452, 4517, turn tap on, turn-on, 6, tap, 0, ['tap'], [0]
P25_01_2, P25, P25_01, 00:00:17.170, 00:00:16.84, 00:00:20.54, 1010, 1232, take plate, take, 0, plate, 2, ['plate'], [2]
P25_01_4, P25, P25_01, 00:00:29.400, 00:00:27.93, 00:00:30.98, 1675, 1858, put plate, put, 1, plate, 2, ['plate'], [2]
P25_01_7, P25, P25_01, 00:00:53.429, 00:00:52.93, 00:00:54.15, 3175, 3249, take spoon, take, 0, spoon, 1, ['spoon'], [1]
P25_02_0, P25, P25_02, 00:00:00.820, 00:00:00.63, 00:00:02.21, 37, 132, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P25_02_10, P25, P25_02, 00:01:30.460, 00:01:29.79, 00:01:31.29, 5387, 5477, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P25_02_11, P25, P25_02, 00:01:34.509, 00:01:33.00, 00:01:44.80, 5580, 6288, put down plate, put-down, 1, plate, 2, ['plate'], [2]
P25_02_12, P25, P25_02, 00:01:43.060, 00:01:34.14, 00:01:35.14, 5648, 5708, put down plate, put-down, 1, plate, 2, ['plate'], [2]
P25_02_13, P25, P25_02, 00:01:42.060, 00:01:39.39, 00:01:40.48, 5963, 6028, pick up plate, pick-up, 0, plate, 2, ['plate'], [2]
P25_02_15, P25, P25_02, 00:01:50.990, 00:01:49.82, 00:01:54.58, 6589, 6874, pick up detergent, pick-up, 0, detergent, 22, ['detergent'], [22]
P25_02_16, P25, P25_02, 00:01:58.939, 00:01:57.68, 00:01:59.20, 7060, 7152, pick up cloth, pick-up, 0, cloth, 17, ['cloth'], [17]
P25_02_17, P25, P25_02, 00:02:09.970, 00:02:09.12, 00:02:10.89, 7747, 7853, put down glass, put-down, 1, glass, 10, ['glass'], [10]
P25_02_18, P25, P25_02, 00:02:14.610, 00:02:13.32, 00:02:16.64, 7999, 8198, put on detergent, put-on, 1, detergent, 22, ['detergent'], [22]
P25_02_2, P25, P25_02, 00:00:07.580, 00:00:07.60, 00:00:09.41, 456, 564, put down spoon, put-down, 1, spoon, 1, ['spoon'], [1]
P25_02_21, P25, P25_02, 00:02:59.230, 00:02:54.00, 00:02:55.11, 10440, 10506, pick up sponge, pick-up, 0, sponge, 9, ['sponge'], [9]
P25_02_22, P25, P25_02, 00:03:02.560, 00:02:56.12, 00:03:15.62, 10567, 11737, wash spoon, wash, 2, spoon, 1, ['spoon'], [1]
P25_02_23, P25, P25_02, 00:03:00.310, 00:02:58.29, 00:02:59.70, 10697, 10782, pick up spoon, pick-up, 0, spoon, 1, ['spoon'], [1]
P25_02_24, P25, P25_02, 00:03:15.510, 00:03:15.34, 00:03:17.36, 11720, 11841, put spoon, put, 1, spoon, 1, ['spoon'], [1]
P25_02_25, P25, P25_02, 00:03:18.190, 00:03:17.06, 00:03:18.30, 11823, 11898, take spoon, take, 0, spoon, 1, ['spoon'], [1]
P25_02_26, P25, P25_02, 00:03:27.320, 00:03:17.90, 00:03:29.52, 11874, 12571, wash spoon, wash, 2, spoon, 1, ['spoon'], [1]
P25_02_27, P25, P25_02, 00:03:29.310, 00:03:29.14, 00:03:30.96, 12548, 12657, put spoon, put, 1, spoon, 1, ['spoon'], [1]
P25_02_28, P25, P25_02, 00:03:31.340, 00:03:30.72, 00:03:32.75, 12643, 12765, take pan, take, 0, pan, 5, ['pan'], [5]
P25_02_29, P25, P25_02, 00:03:34.310, 00:03:31.85, 00:03:44.48, 12711, 13468, wash pan, wash, 2, pan, 5, ['pan'], [5]
P25_02_30, P25, P25_02, 00:03:46.840, 00:03:45.57, 00:03:48.79, 13534, 13727, turn tap off, turn-off, 8, tap, 0, ['tap'], [0]
P25_02_31, P25, P25_02, 00:03:53.420, 00:03:49.88, 00:03:52.84, 13792, 13970, turn tap on, turn-on, 6, tap, 0, ['tap'], [0]
P25_02_4, P25, P25_02, 00:00:16.330, 00:00:15.49, 00:00:17.93, 929, 1075, pick up pot, pick-up, 0, pot, 29, ['pot'], [29]
P25_02_6, P25, P25_02, 00:00:37.480, 00:00:37.41, 00:00:40.39, 2244, 2423, put down pot, put-down, 1, pot, 29, ['pot'], [29]
P25_02_7, P25, P25_02, 00:00:46.329, 00:00:44.55, 00:00:50.31, 2673, 3018, pick up plate, pick-up, 0, plate, 2, ['plate'], [2]
P25_02_9, P25, P25_02, 00:01:15.090, 00:01:11.78, 00:01:15.08, 4306, 4504, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P25_03_0, P25, P25_03, 00:00:00.470, 00:00:00.50, 00:00:01.84, 30, 110, take detergent, take, 0, detergent, 22, ['detergent'], [22]
P25_03_1, P25, P25_03, 00:00:01.470, 00:00:01.83, 00:00:04.37, 109, 262, put detergent, put, 1, detergent, 22, ['detergent'], [22]
P25_03_10, P25, P25_03, 00:01:30.750, 00:01:30.13, 00:01:46.47, 5407, 6388, wash rag, wash, 2, rag, 17, ['rag'], [17]
P25_03_14, P25, P25_03, 00:02:52.810, 00:02:50.89, 00:02:57.13, 10253, 10627, get casserole out, get-out, 12, casserole, 35, ['casserole'], [35]
P25_03_2, P25, P25_03, 00:00:04.749, 00:00:03.70, 00:00:05.54, 222, 332, take degreaser, take, 0, degreaser, 22, ['degreaser'], [22]
P25_03_3, P25, P25_03, 00:00:20.859, 00:00:20.04, 00:00:26.39, 1202, 1583, spray degreaser, spray, 44, degreaser, 22, ['degreaser'], [22]
P25_03_4, P25, P25_03, 00:00:28.079, 00:00:26.76, 00:00:29.35, 1605, 1761, take rag, take, 0, rag, 17, ['rag'], [17]
P25_03_5, P25, P25_03, 00:00:31.569, 00:00:30.14, 00:00:32.08, 1808, 1924, turn tap on, turn-on, 6, tap, 0, ['tap'], [0]
P25_03_6, P25, P25_03, 00:00:33.960, 00:00:31.89, 00:00:54.42, 1913, 3265, wash rag, wash, 2, rag, 17, ['rag'], [17]
P25_03_7, P25, P25_03, 00:00:56.110, 00:00:54.61, 00:00:56.35, 3276, 3381, turn tap off, turn-off, 8, tap, 0, ['tap'], [0]
P25_03_9, P25, P25_03, 00:01:29.470, 00:01:28.94, 00:01:30.20, 5336, 5412, turn tap on, turn-on, 6, tap, 0, ['tap'], [0]
P25_04_0, P25, P25_04, 00:00:03.909, 00:00:02.64, 00:00:05.04, 158, 302, take detergent, take, 0, detergent, 22, ['detergent'], [22]
P25_04_1, P25, P25_04, 00:00:08.920, 00:00:07.81, 00:00:10.32, 468, 619, turn tap on, turn-on, 6, tap, 0, ['tap'], [0]
P25_04_14, P25, P25_04, 00:04:14.290, 00:03:56.73, 00:04:04.40, 14203, 14664, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P25_04_16, P25, P25_04, 00:04:18.060, 00:04:17.13, 00:04:21.69, 15427, 15701, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P25_04_17, P25, P25_04, 00:04:23.880, 00:04:23.59, 00:04:26.47, 15815, 15988, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P25_04_18, P25, P25_04, 00:04:26.990, 00:04:25.13, 00:04:28.69, 15907, 16121, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P25_04_2, P25, P25_04, 00:00:18.250, 00:00:18.41, 00:00:20.91, 1104, 1254, put detergent, put, 1, detergent, 22, ['detergent'], [22]
P25_04_21, P25, P25_04, 00:04:40.600, 00:04:41.19, 00:04:43.65, 16871, 17019, pick up teaspoon, pick-up, 0, teaspoon, 1, ['teaspoon'], [1]
P25_04_27, P25, P25_04, 00:05:51.280, 00:05:51.09, 00:05:52.09, 21065, 21125, turn on water, turn-on, 6, tap, 0, ['tap'], [0]
P25_04_29, P25, P25_04, 00:05:56.949, 00:05:57.23, 00:05:58.04, 21433, 21482, turn off water, turn-off, 8, tap, 0, ['tap'], [0]
P25_04_31, P25, P25_04, 00:06:27.290, 00:06:29.02, 00:06:31.25, 23341, 23475, pick up lighter, pick-up, 0, lighter, 130, ['lighter'], [130]
P25_04_34, P25, P25_04, 00:06:53.190, 00:06:54.08, 00:06:55.54, 24844, 24932, put down lighter, put-down, 1, lighter, 130, ['lighter'], [130]
P25_04_35, P25, P25_04, 00:06:57.270, 00:06:56.52, 00:06:57.87, 24991, 25072, pick up teaspoon, pick-up, 0, teaspoon, 1, ['teaspoon'], [1]
P25_04_36, P25, P25_04, 00:06:58.710, 00:06:58.40, 00:06:59.31, 25104, 25158, put down teaspoon, put-down, 1, teaspoon, 1, ['teaspoon'], [1]
P25_04_39, P25, P25_04, 00:07:18.250, 00:07:17.87, 00:07:19.80, 26272, 26388, turn tap on, turn-on, 6, tap, 0, ['tap'], [0]
P25_04_40, P25, P25_04, 00:07:28.720, 00:07:21.39, 00:07:35.40, 26483, 27324, wash teaspoon, wash, 2, teaspoon, 1, ['teaspoon'], [1]
P25_04_41, P25, P25_04, 00:07:37.680, 00:07:30.75, 00:07:45.78, 27045, 27946, clean teaspoon, clean, 2, teaspoon, 1, ['teaspoon'], [1]
P25_04_42, P25, P25_04, 00:07:45.830, 00:07:45.98, 00:07:46.73, 27958, 28003, put teaspoon, put, 1, teaspoon, 1, ['teaspoon'], [1]
P25_04_43, P25, P25_04, 00:07:55.550, 00:07:48.01, 00:07:54.92, 28080, 28495, take rag, take, 0, rag, 17, ['rag'], [17]
P25_04_44, P25, P25_04, 00:07:58.360, 00:07:55.02, 00:08:01.98, 28501, 28918, clean rag, clean, 2, rag, 17, ['rag'], [17]
P25_04_45, P25, P25_04, 00:07:59.860, 00:07:59.08, 00:08:00.13, 28744, 28807, turn tap off, turn-off, 8, tap, 0, ['tap'], [0]
P25_04_47, P25, P25_04, 00:08:30.300, 00:08:30.00, 00:08:30.77, 30600, 30646, turn tap on, turn-on, 6, tap, 0, ['tap'], [0]
P25_04_48, P25, P25_04, 00:08:31.300, 00:08:30.87, 00:08:45.54, 30652, 31532, clean rag, clean, 2, rag, 17, ['rag'], [17]
P25_04_49, P25, P25_04, 00:08:47.449, 00:08:45.64, 00:08:47.05, 31538, 31622, put cloth, put, 1, cloth, 17, ['cloth'], [17]
P25_04_5, P25, P25_04, 00:00:48.449, 00:00:47.97, 00:00:48.77, 2878, 2926, take rag, take, 0, rag, 17, ['rag'], [17]
P25_04_50, P25, P25_04, 00:08:48.449, 00:08:47.15, 00:08:50.44, 31629, 31826, pick up sponge, pick-up, 0, sponge, 9, ['sponge'], [9]
P25_04_51, P25, P25_04, 00:08:53.259, 00:08:52.92, 00:08:54.04, 31975, 32042, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P25_04_52, P25, P25_04, 00:08:56.179, 00:08:55.57, 00:08:56.58, 32134, 32194, pick up cloth, pick-up, 0, cloth, 17, ['cloth'], [17]
P25_04_54, P25, P25_04, 00:09:02.779, 00:09:00.05, 00:09:04.75, 32402, 32685, put cloth, put, 1, cloth, 17, ['cloth'], [17]
P25_04_58, P25, P25_04, 00:09:23.839, 00:09:20.28, 00:09:23.83, 33616, 33829, pick up small cup, pick-up, 0, cup:small, 13, ['cup:small'], [13]
P25_04_59, P25, P25_04, 00:09:20.350, 00:09:22.48, 00:09:23.65, 33748, 33819, pick up saucer, pick-up, 0, saucer, 2, ['saucer'], [2]
P25_04_60, P25, P25_04, 00:09:32.480, 00:09:29.65, 00:09:35.71, 34179, 34542, pick up teaspoon, pick-up, 0, teaspoon, 1, ['teaspoon'], [1]
P25_04_62, P25, P25_04, 00:09:36.660, 00:09:37.02, 00:09:39.47, 34621, 34768, put down teaspoon, put-down, 1, teaspoon, 1, ['teaspoon'], [1]
P25_04_7, P25, P25_04, 00:02:57.620, 00:02:56.56, 00:02:57.87, 10593, 10672, turn tap off, turn-off, 8, tap, 0, ['tap'], [0]
P25_05_0, P25, P25_05, 00:00:01.180, 00:00:00.97, 00:00:03.34, 58, 200, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P25_05_10, P25, P25_05, 00:01:38.220, 00:01:37.18, 00:01:40.01, 5830, 6000, put down pot, put-down, 1, pot, 29, ['pot'], [29]
P25_05_101, P25, P25_05, 00:16:29.519, 00:16:28.07, 00:16:30.77, 59284, 59446, put down fork and knife, put-down, 1, fork, 14, ['fork', 'knife'], [14, 4]
P25_05_104, P25, P25_05, 00:16:39.449, 00:16:37.20, 00:16:39.09, 59832, 59945, pick up pan, pick-up, 0, pan, 5, ['pan'], [5]
P25_05_105, P25, P25_05, 00:16:40.540, 00:16:39.80, 00:17:05.21, 59988, 61512, wash pan, wash, 2, pan, 5, ['pan'], [5]
P25_05_106, P25, P25_05, 00:17:06.540, 00:17:05.81, 00:17:11.45, 61548, 61887, pick up sponge, pick-up, 0, sponge, 9, ['sponge'], [9]
P25_05_108, P25, P25_05, 00:17:15.730, 00:17:16.11, 00:17:17.63, 62166, 62257, pick up detergent, pick-up, 0, detergent, 22, ['detergent'], [22]
P25_05_109, P25, P25_05, 00:17:19.570, 00:17:19.15, 00:17:36.65, 62349, 63399, put on detergent, put-on, 1, detergent, 22, ['detergent'], [22]
P25_05_11, P25, P25_05, 00:01:42.259, 00:01:41.23, 00:01:42.91, 6073, 6174, put down cloth, put-down, 1, cloth, 17, ['cloth'], [17]
P25_05_110, P25, P25_05, 00:17:55.260, 00:17:47.61, 00:17:55.30, 64056, 64518, close tap, turn-off, 8, tap, 0, ['tap'], [0]
P25_05_111, P25, P25_05, 00:17:58.160, 00:17:55.11, 00:18:11.91, 64506, 65514, lather pan, lather, 2, pan, 5, ['pan'], [5]
P25_05_112, P25, P25_05, 00:18:04.600, 00:18:03.77, 00:18:04.58, 65026, 65074, open tap, turn-on, 6, tap, 0, ['tap'], [0]
P25_05_113, P25, P25_05, 00:18:05.600, 00:18:22.67, 00:18:24.53, 66160, 66271, pick up detergent, pick-up, 0, detergent, 22, ['detergent'], [22]
P25_05_114, P25, P25_05, 00:18:25.670, 00:18:24.57, 00:18:28.00, 66274, 66480, put on detergent, put-on, 1, detergent, 22, ['detergent'], [22]
P25_05_115, P25, P25_05, 00:18:30.080, 00:18:29.23, 00:18:30.92, 66553, 66655, pick up pan, pick-up, 0, pan, 5, ['pan'], [5]
P25_05_116, P25, P25_05, 00:18:34.820, 00:18:34.84, 00:18:56.76, 66890, 68205, lather pan, lather, 2, pan, 5, ['pan'], [5]
P25_05_118, P25, P25_05, 00:19:27.820, 00:19:25.41, 00:19:28.31, 69924, 70098, put down pan, put-down, 1, pan, 5, ['pan'], [5]
P25_05_119, P25, P25_05, 00:19:32.220, 00:19:30.82, 00:19:31.98, 70249, 70318, pick up sponge, pick-up, 0, sponge, 9, ['sponge'], [9]
